iso2,year,gdp,population
TG,2013,4321655656,7106229
TH,2013,4.20333E+11,69578602
TJ,2013,8448469838,8136610
TM,2013,39197543860,5560095
TL,2013,1395519600,1161555
TO,2013,450643615.2,107089
TT,2013,27294453245,1440729
TN,2013,48684187850,11300284
TR,2013,9.57783E+11,76576117
TV,2013,38617493.72,10918
TZ,2013,45680532614,49253643
UG,2013,28915786997,35273570
UA,2013,1.90499E+11,45489648
UY,2013,57531233351,3381180
US,2013,1.68432E+13,316059947
UZ,2013,73180036692,30243200
VC,2013,764781242.7,107450
VE,2013,3.71005E+11,29838021
VN,2013,2.13711E+11,90267739
VU,2013,758304466.3,263534
WS,2013,770059565,199939
YE,2013,40415235702,26984002
ZA,2013,4.00886E+11,53873616
ZM,2013,28037239463,15234976
ZW,2013,19091020000,13555422
AF,2014,20497126770,32716210
AO,2014,1.37244E+11,27128337
AL,2014,13228147516,2889104
AD,2014,3271685597,71621
AE,2014,4.03137E+11,8835951
AR,2014,5.2632E+11,42669500
AM,2014,11609512940,2889930
AG,2014,1249733333,89236
AU,2014,1.4675E+12,23475686
AT,2014,4.42585E+11,8546356
AZ,2014,75244294275,9535079
BI,2014,2705783272,10494913
BE,2014,5.3539E+11,11209057
BJ,2014,13284528654,10614844
BF,2014,13943016924,18169842
BD,2014,1.72885E+11,155961299
BG,2014,57082011260,7223938
BH,2014,33387712766,1311134
BS,2014,11176100000,389131
BA,2014,18560861398,3571068
BY,2014,78813839984,9448515
BZ,2014,1676406802,352335
BO,2014,32996188017,10916987
BR,2014,2.45604E+12,203459650
BB,2014,4696344342,277493
BN,2014,17098342541,416656
BT,2014,1907090813,736357
BW,2014,15654660710,2260376
CF,2014,1894813505,4798734
CA,2014,1.80575E+12,35437435
CH,2014,7.34397E+11,8188649
CL,2014,2.59405E+11,17687108
CN,2014,1.04757E+13,1371860000
CI,2014,48843008580,22995555
CM,2014,36386546918,22299585
CD,2014,35909040266,76035588
CG,2014,17912907682,4944861
CO,2014,3.81112E+11,46677947
KM,2014,1149587652,714612
CV,2014,1859898513,546076
CR,2014,52016408951,4844288
CU,2014,80656000000,11332026
CY,2014,23156850007,1176995
CZ,2014,2.09359E+11,10525347
DE,2014,3.88909E+12,80982500
DJ,2014,2214679081,989087
DM,2014,520207407.4,69371
DK,2014,3.52994E+11,5643475
DO,2014,67179914027,10282115
DZ,2014,2.1381E+11,38760168
EC,2014,1.01726E+11,15957994
EG,2014,3.05595E+11,95592324
ER,2014,,3323425
ES,2014,1.37122E+12,46480882
EE,2014,26634083965,1314545
ET,2014,55612228234,99746766
FI,2014,2.74863E+11,5461512
FJ,2014,4856963230,915560
FR,2014,2.85596E+12,66312067
FM,2014,319271200,109024
GA,2014,18203968002,1966855
GB,2014,3.08717E+12,64602298
GE,2014,17627003455,3719414
GH,2014,54782847753,28196358
GN,2014,8778473615,11333365
GM,2014,1229460602,2189019
GW,2014,1054915645,1743309
GQ,2014,21765454404,1295183
GR,2014,2.35458E+11,10892413
GD,2014,911497407.4,117972
GT,2014,57852399964,15306316
GY,2014,4127659492,751115
HN,2014,19756494435,9127846
HR,2014,58330289757,4238389
HT,2014,15139264670,10412740
HU,2014,1.41079E+11,9866468
ID,2014,8.90815E+11,256229761
IN,2014,2.03913E+12,1307246509
IE,2014,2.5897E+11,4657740
IR,2014,4.60383E+11,79961672
IQ,2014,2.28416E+11,36746488
IS,2014,17867662178,327386
IL,2014,3.10945E+11,8215700
IT,2014,2.16201E+12,60789140
JM,2014,13899228824,2784543
JO,2014,36847643521,8658026
JP,2014,4.89699E+12,127276000
KZ,2014,2.21416E+11,17288285
KE,2014,68285768554,45831863
KG,2014,7468096567,5835500
KH,2014,16702610842,15210817
KI,2014,177862310.4,114985
KN,2014,954062481.5,47789
KR,2014,1.48432E+12,50746659
KW,2014,1.62631E+11,3761584
LA,2014,13279248479,6691454
LB,2014,48095213746,6274342
LR,2014,3225652000,4519398
LY,2014,57372445772,6097764
LC,2014,1755130815,174804
LI,2014,6657170923,37096
LK,2014,79356449841,20778000
LS,2014,2441053176,2095242
LT,2014,48533659592,2932367
LU,2014,68804811898,556319
LV,2014,31386896487,1993782
MA,2014,1.10081E+11,34248603
MC,2014,7069616049,36110
MD,2014,9510198962,2857815
MG,2014,12522957228,24215976
MV,2014,3697351597,416738
MX,2014,1.31535E+12,118755887
MH,2014,182142800,50419
MK,2014,11362272838,2067471
ML,2014,14364937128,17551814
MT,2014,11626281387,434558
MM,2014,63264892768,51072436
ME,2014,4593852089,621810
MN,2014,12226514722,2902823
MZ,2014,17716091057,26038704
MR,2014,6592537782,3843174
MU,2014,12803445934,1260934
MW,2014,6047813437,16477966
MY,2014,3.38062E+11,30606459
NA,2014,12435416060,2243001
NE,2014,10862944204,19372014
NG,2014,5.46676E+11,179379016
NI,2014,11880434071,6208676
NL,2014,8.92168E+11,16865008
NO,2014,4.9841E+11,5137232
NP,2014,22731602970,27462106
NR,2014,104654365.2,10940
NZ,2014,2.01313E+11,4516500
OM,2014,92699089727,4009267
PK,2014,2.44361E+11,208251628
PA,2014,49921464400,3888793
PE,2014,2.00789E+11,30353951
PH,2014,2.97483E+11,101325201
PW,2014,241669800,17796
PG,2014,23210682538,8464153
PL,2014,5.42477E+11,38011735
KP,2014,,25126131
PT,2014,2.29902E+11,10401062
PY,2014,40377987209,6090721
QA,2014,2.06225E+11,2214465
RO,2014,1.99959E+11,19908979
RU,2014,2.05924E+12,143819667
RW,2014,8234762201,11368451
SA,2014,7.5635E+11,32125564
SD,2014,76818327442,37003245
SN,2014,19797254643,13970308
SG,2014,3.14851E+11,5469724
SB,2014,1335584912,597375
SL,2014,5015157816,7140688
SV,2014,22593470000,6209526
SM,2014,1673973695,33389
SO,2014,5021956321,13309235
RS,2014,47062206678,7130576
SS,2014,13962212847,11213284
ST,2014,346528329.2,197497
SR,2014,5240606061,569682
SK,2014,1.01089E+11,5418649
SI,2014,49997186439,2061980
SE,2014,5.81964E+11,9696110
SZ,2014,4422968340,1125865
SC,2014,1387577763,91359
SY,2014,22075987602,20072232
TD,2014,13940768066,13697126
TG,2014,4574986537,7288383
TH,2014,4.07339E+11,69960943
TJ,2014,9112544556,8326348
TM,2014,43524210526,5663152
TL,2014,1447307100,1184830
TO,2014,439878828,106626
TT,2014,27642525749,1450661
TN,2014,50271072628,11428948
TR,2014,9.38953E+11,78112073
TV,2014,38759689.92,10899
TZ,2014,49964788814,50814552
UG,2014,32612397758,36336539
UA,2014,1.33503E+11,45272155
UY,2014,57236013086,3391662
US,2014,1.75507E+13,318386329
UZ,2014,80845384375,30757700
VC,2014,770901436.4,106912
VE,2014,4.82359E+11,30193258
VN,2014,2.3345E+11,91235504
VU,2014,772315721.3,269927
WS,2014,756805950.2,201757
YE,2014,43228585321,27753304
ZA,2014,3.81199E+11,54729551
ZM,2014,27141023558,15737793
ZW,2014,19495519600,13855753
AF,2015,19134211764,33753499
AO,2015,87219290029,28127721
AL,2015,11386850130,2880703
AD,2015,2789881259,71746
AE,2015,3.58135E+11,8916899
AR,2015,5.94749E+11,43131966
AM,2015,10553337673,2878595
AG,2015,1336692593,89941
AU,2015,1.35053E+12,23815995
AT,2015,3.81971E+11,8642699
AZ,2015,53074370486,9649341
BI,2015,3104003611,10727148
BE,2015,4.62336E+11,11274196
BJ,2015,11388160958,10932783
BF,2015,11832159276,18718019
BD,2015,1.95079E+11,157830000
BG,2015,50781996713,7177991
BH,2015,31050638298,1362142
BS,2015,11861900000,392697
BA,2015,16219819344,3524324
BY,2015,56454734397,9461076
BZ,2015,1734320479,359871
BO,2015,33000198249,11090085
BR,2015,1.80221E+12,205188205
BB,2015,4724691213,278083
BN,2015,12930394938,421437
BT,2015,2003598213,743274
BW,2015,13578754072,2305171
CF,2015,1695825708,4819333
CA,2015,1.55651E+12,35702908
CH,2015,7.0215E+11,8282396
CL,2015,2.42497E+11,17870124
CN,2015,1.10616E+13,1379860000
CI,2015,45814637971,23596741
CM,2015,32210232912,23012646
CD,2015,37917704900,78656904
CG,2015,11890259177,5064386
CO,2015,2.93482E+11,47119728
KM,2015,966029542,730216
CV,2015,1596800287,552166
CR,2015,56441917653,4895242
CU,2015,87133000000,11339894
CY,2015,19842404305,1187280
CZ,2015,1.88033E+11,10546059
DE,2015,3.35759E+12,81686611
DJ,2015,2424391785,1006259
DM,2015,540737037,70007
DK,2015,3.02673E+11,5683483
DO,2015,71164825257,10405832
DZ,2015,1.65979E+11,39543154
EC,2015,99290381000,16195902
EG,2015,3.29367E+11,97723799
ER,2015,,3340006
ES,2015,1.1956E+12,46444832
EE,2015,22890762090,1315407
ET,2015,64589334979,102471895
FI,2015,2.34534E+11,5479531
FJ,2015,4682546863,917200
FR,2015,2.43919E+12,66548272
FM,2015,316489900,109462
GA,2015,14383107714,2028517
GB,2015,2.95657E+12,65116219
GE,2015,14953950557,3725276
GH,2015,49406568433,28870939
GN,2015,8794202444,11625998
GM,2015,1378176868,2253133
GW,2015,1048229629,1788919
GQ,2015,13185496836,1346973
GR,2015,1.95684E+11,10820883
GD,2015,997007925.9,118980
GT,2015,62186186576,15567419
GY,2015,4279840194,755031
HN,2015,20979767785,9294505
HR,2015,50163192883,4203604
HT,2015,14833154472,10563757
HU,2015,1.2521E+11,9843028
ID,2015,8.60854E+11,259091970
IN,2015,2.10359E+12,1322866505
IE,2015,2.9158E+11,4701957
IR,2015,4.08213E+11,81790841
IQ,2015,1.66774E+11,37757813
IS,2015,17517210519,330815
IL,2015,3.00078E+11,8380100
IT,2015,1.83664E+12,60730582
JM,2015,14188935948,2794445
JO,2015,38587017887,9494246
JP,2015,4.44493E+12,127141000
KZ,2015,1.84388E+11,17542806
KE,2015,70120413329,46851488
KG,2015,6678178340,5956900
KH,2015,18049954289,15417523
KI,2015,170291002,116707
KN,2015,958407222.2,47790
KR,2015,1.46577E+12,51014947
KW,2015,1.14567E+11,3908743
LA,2015,14426381187,6787419
LB,2015,49929337837,6398940
LR,2015,3227075700,4612329
LY,2015,48717854040,6192235
LC,2015,1808079889,175623
LI,2015,6268391521,37355
LK,2015,80604080689,20970000
LS,2015,2359759799,2118521
LT,2015,41435533340,2904910
LU,2015,60071584216,569604
LV,2015,27263090547,1977527
MA,2015,1.0118E+11,34680458
MC,2015,6261622101,36760
MD,2015,7745241913,2835978
MG,2015,11323020829,24850912
MV,2015,4109424800,435582
MX,2015,1.17187E+12,120149897
MH,2015,183814300,49410
MK,2015,10064515432,2070226
ML,2015,13104764379,18112907
MT,2015,11091434484,445053
MM,2015,63045305229,51483949
ME,2015,4054728173,622159
MN,2015,11619892396,2964749
MZ,2015,15950979333,26843246
MR,2015,6166863960,3946220
MU,2015,11692287066,1262605
MW,2015,6373212641,16938942
MY,2015,3.01355E+11,31068833
NA,2015,11335179562,2282704
NE,2015,9683867894,20128124
NG,2015,4.86803E+11,183995785
NI,2015,12756706583,6298598
NL,2015,7.65573E+11,16939923
NO,2015,3.85802E+11,5188607
NP,2015,24360795411,27610325
NR,2015,86529661.37,11185
NZ,2015,1.78064E+11,4609400
OM,2015,78710793238,4191776
PK,2015,2.70556E+11,210969298
PA,2015,54091713800,3957099
PE,2015,1.89805E+11,30711863
PH,2015,3.06446E+11,103031365
PW,2015,280457700,17794
PG,2015,21723531173,8682174
PL,2015,4.77812E+11,37986412
KP,2015,,25258015
PT,2015,1.99394E+11,10358076
PY,2015,36211372703,6177950
QA,2015,1.6174E+11,2414573
RO,2015,1.77729E+11,19815616
RU,2015,1.36348E+12,144096870
RW,2015,8539424910,11642959
SA,2015,6.5427E+11,32749848
SD,2015,84985132167,38171178
SN,2015,17774766636,14356181
SG,2015,3.08004E+11,5535002
SB,2015,1307082934,612660
SL,2015,4218723875,7314773
SV,2015,23438240000,6231066
SM,2015,1419394763,33570
SO,2015,5331761394,13763906
RS,2015,39655958843,7095383
SS,2015,11997800760,11194299
ST,2015,316066072.3,201124
SR,2015,5126291451,575475
SK,2015,88636928905,5423801
SI,2015,43107506024,2063531
SE,2015,5.05104E+11,9799186
SZ,2015,4063245671,1133936
SC,2015,1415998663,93419
SY,2015,17622064892,19205178
TD,2015,10950392220,14140274
TG,2015,4180866177,7473229
TH,2015,4.01296E+11,70294397
TJ,2015,8271454301,8524063
TM,2015,35799714286,5766431
TL,2015,1594410900,1205813
TO,2015,437006227.2,106122
TT,2015,25191551350,1460177
TN,2015,45780128467,11557779
TR,2015,8.64317E+11,79646178
TV,2015,36811659.53,10877
TZ,2015,47378599025,52542823
UG,2015,32387183845,37477356
UA,2015,91030959455,45154036
UY,2015,53274304222,3402818
US,2015,1.8206E+13,320738994
UZ,2015,86196265192,31298900
VC,2015,786554580.8,106482
VE,2015,,30529716
VN,2015,2.39257E+11,92191398
VU,2015,730870581.7,276438
WS,2015,788307314.9,203571
YE,2015,42444495590,28516545
ZA,2015,3.4671E+11,55876504
ZM,2015,21251216799,16248230
ZW,2015,19963120600,14154937
AF,2016,18116562465,34636207
AO,2016,49840494026,29154746
AL,2016,11861199831,2876101
AD,2016,2896610480,72540
AE,2016,3.57045E+11,8994263
AR,2016,5.57531E+11,43590368
AM,2016,10546135160,2865835
AG,2016,1436585185,90564
AU,2016,1.20669E+12,24190907
AT,2016,3.95837E+11,8736668
AZ,2016,37867518957,9757812
BI,2016,2639321196,10903327
BE,2016,4.76063E+11,11331422
BJ,2016,11821066153,11260085
BF,2016,12833363370,19275498
BD,2016,2.65236E+11,159784568
BG,2016,53953897624,7127822
BH,2016,32234973404,1409661
BS,2016,11834600000,395976
BA,2016,16914287593,3480986
BY,2016,47722657821,9469379
BZ,2016,1796928937,367313
BO,2016,33941126194,11263015
BR,2016,1.79569E+12,206859578
BB,2016,4832811756,278649
BN,2016,11400854268,425994
BT,2016,2158972129,749761
BW,2016,15082578065,2352416
CF,2016,1825018191,4904177
CA,2016,1.52799E+12,36109487
CH,2016,6.95601E+11,8373338
CL,2016,2.49299E+11,18083879
CN,2016,1.12333E+13,1387790000
CI,2016,47964234560,24213622
CM,2016,33814337900,23711630
CD,2016,37134799975,81430977
CG,2016,10219341017,5186824
CO,2016,2.82825E+11,47625955
KM,2016,1012835518,746232
CV,2016,1663008687,558394
CR,2016,58847016045,4945205
CU,2016,91370000000,11342012
CY,2016,20953442550,1197881
CZ,2016,1.96272E+11,10566332
DE,2016,3.46985E+12,82348669
DJ,2016,2604955229,1023261
DM,2016,576229629.6,70075
DK,2016,3.13116E+11,5728010
DO,2016,75704720190,10527592
DZ,2016,1.60034E+11,40339329
EC,2016,99937696000,16439585
EG,2016,3.32442E+11,99784030
ER,2016,,3365287
ES,2016,1.23291E+12,46484062
EE,2016,24072829277,1315790
ET,2016,74296618481,105293228
FI,2016,2.40771E+11,5495303
FJ,2016,4930204230,918371
FR,2016,2.47296E+12,66724104
FM,2016,332265200,109925
GA,2016,14023890620,2086206
GB,2016,2.72285E+12,65611593
GE,2016,15141758567,3727505
GH,2016,56165172899,29554303
GN,2016,8595955581,11930985
GM,2016,1484579844,2317206
GW,2016,1179004941,1834552
GQ,2016,11240809132,1398927
GR,2016,1.93148E+11,10775971
GD,2016,1061640741,119966
GT,2016,66053725049,15827690
GY,2016,4482697337,759087
HN,2016,21717622071,9460798
HR,2016,52295158344,4174349
HT,2016,13987693739,10713849
HU,2016,1.28636E+11,9814023
ID,2016,9.31877E+11,261850182
IN,2016,2.2948E+12,1338636340
IE,2016,2.98928E+11,4755335
IR,2016,4.57955E+11,83306231
IQ,2016,1.66602E+11,38697943
IS,2016,20793168031,335439
IL,2016,3.19024E+11,8546000
IT,2016,1.87707E+12,60627498
JM,2016,14077109397,2802695
JO,2016,39892551127,9964656
JP,2016,5.00368E+12,127076000
KZ,2016,1.37278E+11,17794055
KE,2016,74815121315,47894670
KG,2016,6813092066,6079500
KH,2016,20016747754,15624584
KI,2016,178509814.1,118513
KN,2016,1008942296,47788
KR,2016,1.50011E+12,51217803
KW,2016,1.0942E+11,4048085
LA,2016,15912495369,6891363
LB,2016,51147308774,6258619
LR,2016,3398419600,4706097
LY,2016,49910960875,6282196
LC,2016,1865513430,176413
LI,2016,6237264055,37609
LK,2016,82401038710,21203000
LS,2016,2114020380,2143872
LT,2016,43047309306,2868231
LU,2016,62216885436,582014
LV,2016,28083597512,1959537
MA,2016,1.03312E+11,35107264
MC,2016,6472990923,37071
MD,2016,8071469355,2803186
MG,2016,11848613735,25501941
MV,2016,4379136462,454252
MX,2016,1.07849E+12,121519221
MH,2016,201510900,48329
MK,2016,10672471861,2072490
ML,2016,14026048334,18700106
MT,2016,11668286795,455356
MM,2016,60291736894,51892349
ME,2016,4376929572,622303
MN,2016,11181350461,3029555
MZ,2016,11936993087,27696493
MR,2016,6398747532,4051890
MU,2016,12232463656,1263473
MW,2016,5433040160,17405624
MY,2016,3.01255E+11,31526418
NA,2016,10721994677,2323352
NE,2016,10398862245,20921743
NG,2016,4.0465E+11,188666931
NI,2016,13286083645,6389235
NL,2016,7.8406E+11,17030314
NO,2016,3.68827E+11,5234519
NP,2016,24524098185,27861186
NR,2016,99723394.96,11437
NZ,2016,1.88838E+11,4714100
OM,2016,75128738622,4398070
PK,2016,3.1363E+11,213524840
PA,2016,57907695400,4026336
PE,2016,1.91896E+11,31132779
PH,2016,3.18627E+11,104875266
PW,2016,298300000,17816
PG,2016,20759069103,8899169
PL,2016,4.7263E+11,37970087
KP,2016,,25389611
PT,2016,2.06426E+11,10325452
PY,2016,36089550659,6266615
QA,2016,1.51732E+11,2595166
RO,2016,1.88129E+11,19702267
RU,2016,1.27679E+12,144342397
RW,2016,8690878328,11930899
SA,2016,6.44936E+11,33416270
SD,2016,1.02944E+11,39377169
SN,2016,19040312815,14751356
SG,2016,3.18832E+11,5607283
SB,2016,1378543909,628102
SL,2016,3674794530,7493913
SV,2016,24191430000,6250510
SM,2016,1468377242,33834
SO,2016,5529873480,14292847
RS,2016,40692643373,7058322
SS,2016,,11066105
ST,2016,345495615,204632
SR,2016,3317438911,581453
SK,2016,89674927723,5430798
SI,2016,44766722791,2065042
SE,2016,5.15655E+11,9923085
SZ,2016,3816022047,1142524
SC,2016,1490226454,94677
SY,2016,12453459335,18964252
TD,2016,10097778354,14592585
TG,2016,6031632168,7661354
TH,2016,4.13366E+11,70607037
TJ,2016,6992393787,8725318
TM,2016,36169428571,5868561
TL,2016,1650618500,1224562
TO,2016,420540178.6,105707
TT,2016,22373566810,1469330
TN,2016,44360614525,11685667
TR,2016,8.69693E+11,81019394
TV,2016,41629497.47,10852
TZ,2016,49774021003,54401802
UG,2016,29203988815,38748299
UA,2016,93355993629,45004673
UY,2016,57236652490,3413766
US,2016,1.86951E+13,323071755
UZ,2016,86138288615,31847900
VC,2016,814302267.1,105963
VE,2016,,30741464
VN,2016,2.57096E+11,93126529
VU,2016,780889605.9,283218
WS,2016,799493897.5,205544
YE,2016,31317828584,29274002
ZA,2016,3.23586E+11,56422274
ZM,2016,20958412538,16767761
ZW,2016,20548678100,14452704
AF,2017,18753469630,35643418
AO,2017,68972763787,30208628
AL,2017,13019689337,2873457
AD,2017,3000162081,73837
AE,2017,3.85606E+11,9068296
AR,2017,6.43629E+11,44044811
AM,2017,11527458566,2851923
AG,2017,1467977778,91119
AU,2017,1.32688E+12,24594202
AT,2017,4.17261E+11,8797566
AZ,2017,40865558912,9854033
BI,2017,2712324087,11155593
BE,2017,5.02765E+11,11375158
BJ,2017,12701654743,11596779
BF,2017,14106956830,19835858
BD,2017,2.93755E+11,161793964
BG,2017,59199447421,7075947
BH,2017,35473776596,1456834
BS,2017,12357600000,399020
BA,2017,18079076427,3440027
BY,2017,54726595249,9458989
BZ,2017,1844906693,374693
BO,2017,37508642171,11435533
BR,2017,2.06351E+12,208504960
BB,2017,4981588900,279187
BN,2017,12128104859,430276
BT,2017,2450364928,756121
BW,2017,16088437675,2401840
CF,2017,2072349974,4996741
CA,2017,1.64927E+12,36545236
CH,2017,7.04479E+11,8451840
CL,2017,2.76365E+11,18368577
CN,2017,1.23104E+13,1396215000
CI,2017,51588158718,24848016
CM,2017,36098550142,24393181
CD,2017,38019265626,84283273
CG,2017,11094823677,5312340
CO,2017,3.11884E+11,48351671
KM,2017,1077439663,761664
CV,2017,1769787215,564954
CR,2017,60516043590,4993842
CU,2017,96851000000,11336405
CY,2017,22870833710,1208523
CZ,2017,2.18629E+11,10594438
DE,2017,3.69085E+12,82657002
DJ,2017,2762581334,1040233
DM,2017,521551851.9,70403
DK,2017,3.32121E+11,5764980
DO,2017,79997975622,10647244
DZ,2017,1.70097E+11,41136546
EC,2017,1.04296E+11,16696944
EG,2017,2.35734E+11,101789386
ER,2017,,3396933
ES,2017,1.31254E+12,46593236
EE,2017,26924385103,1317384
ET,2017,81770791971,108197950
FI,2017,2.55648E+11,5508214
FJ,2017,5353404422,919019
FR,2017,2.59515E+12,66918020
FM,2017,366666800,110430
GA,2017,14929488771,2140215
GB,2017,2.69902E+12,66058859
GE,2017,16242916916,3728004
GH,2017,60406382899,30222262
GN,2017,10324668267,12240789
GM,2017,1504909753,2381182
GW,2017,1350177128,1879826
GQ,2017,12200912828,1450694
GR,2017,1.99844E+11,10754679
GD,2017,1125685185,120921
GT,2017,71654134379,16087418
GY,2017,4748174334,763252
HN,2017,23136232230,9626842
HR,2017,56214427431,4124531
HT,2017,15035560373,10863543
HU,2017,1.43136E+11,9787966
ID,2017,1.01562E+12,264498852
IN,2017,2.65147E+12,1354195680
IE,2017,3.35431E+11,4807388
IR,2017,4.8663E+11,84505076
IQ,2017,1.87218E+11,39621162
IS,2017,24728285177,343400
IL,2017,3.55277E+11,8713300
IT,2017,1.9618E+12,60536709
JM,2017,14808989993,2808376
JO,2017,41408960845,10215381
JP,2017,4.93084E+12,126972000
KZ,2017,1.66806E+11,18037776
KE,2017,82035800868,48948137
KG,2017,7702934800,6198200
KH,2017,22177200512,15830689
KI,2017,188192060.1,120362
KN,2017,1060638333,47785
KR,2017,1.6239E+12,51361911
KW,2017,1.20707E+11,4124904
LA,2017,17071162084,6997917
LB,2017,53027680686,6109252
LR,2017,3390703400,4796631
LY,2017,67158415842,6378261
LC,2017,1996771441,177163
LI,2017,6474256119,37889
LK,2017,87428128124,21444000
LS,2017,2306185361,2170617
LT,2017,47758736932,2828403
LU,2017,65712180343,596336
LV,2017,30483806018,1942248
MA,2017,1.09683E+11,35528115
MC,2017,6431314957,37044
MD,2017,9669741744,2755189
MG,2017,13176313594,26169542
MV,2017,4754175869,472442
MX,2017,1.15891E+12,122839258
MH,2017,213204100,47187
MK,2017,11307058382,2074502
ML,2017,15365713059,19311355
MT,2017,13505056442,467999
MM,2017,61449392056,52288341
ME,2017,4856602179,622373
MN,2017,11480847745,3096030
MZ,2017,13219079498,28569441
MR,2017,6800135962,4160015
MU,2017,13259351418,1264613
MW,2017,8943543677,17881167
MY,2017,3.19112E+11,31975806
NA,2017,12895153160,2364534
NE,2017,11185102400,21737922
NG,2017,3.75746E+11,193495907
NI,2017,13785909906,6480532
NL,2017,8.3387E+11,17131296
NO,2017,3.98394E+11,5276968
