regulation_ID	iso2	year	legal_form
NL_6	NL	2011	"Partnership, co-operatives, associations, etc."
NL_6	NL	2012	"Partnership, co-operatives, associations, etc."
NL_6	NL	2013	"Partnership, co-operatives, associations, etc."
NL_6	NL	2014	"Partnership, co-operatives, associations, etc."
NL_6	NL	2015	"Partnership, co-operatives, associations, etc."
NL_6	NL	2016	"Partnership, co-operatives, associations, etc."
NL_6	NL	2017	"Partnership, co-operatives, associations, etc."
NL_6	NL	2018	"Partnership, co-operatives, associations, etc."
NL_6	NL	2019	"Partnership, co-operatives, associations, etc."
NL_6	NL	2020	"Partnership, co-operatives, associations, etc."
NL_6	NL	2021	"Partnership, co-operatives, associations, etc."
NL_6	NL	2022	"Partnership, co-operatives, associations, etc."
NL_7	NL	2010	"Partnership, co-operatives, associations, etc."
NL_7	NL	2011	"Partnership, co-operatives, associations, etc."
NL_7	NL	2012	"Partnership, co-operatives, associations, etc."
NL_7	NL	2013	"Partnership, co-operatives, associations, etc."
NL_7	NL	2014	"Partnership, co-operatives, associations, etc."
NL_7	NL	2015	"Partnership, co-operatives, associations, etc."
NL_7	NL	2016	"Partnership, co-operatives, associations, etc."
NL_7	NL	2017	"Partnership, co-operatives, associations, etc."
NL_7	NL	2018	"Partnership, co-operatives, associations, etc."
NL_7	NL	2019	"Partnership, co-operatives, associations, etc."
NL_7	NL	2020	"Partnership, co-operatives, associations, etc."
NL_7	NL	2021	"Partnership, co-operatives, associations, etc."
NL_7	NL	2022	"Partnership, co-operatives, associations, etc."
NL_8	NL	2010	Sole proprietorship
NL_8	NL	2011	Sole proprietorship
NL_8	NL	2012	Sole proprietorship
NL_8	NL	2013	Sole proprietorship
NL_8	NL	2014	Sole proprietorship
NL_8	NL	2015	Sole proprietorship
NL_8	NL	2016	Sole proprietorship
NL_8	NL	2017	Sole proprietorship
NL_8	NL	2018	Sole proprietorship
NL_8	NL	2019	Sole proprietorship
NL_8	NL	2020	Sole proprietorship
NL_8	NL	2021	Sole proprietorship
NL_8	NL	2022	Sole proprietorship
PL_1	PL	2010	Limited liability enterprise
PL_1	PL	2011	Limited liability enterprise
PL_1	PL	2012	Limited liability enterprise
PL_1	PL	2013	Limited liability enterprise
PL_1	PL	2014	Limited liability enterprise
PL_1	PL	2015	Limited liability enterprise
PL_1	PL	2016	Limited liability enterprise
PL_1	PL	2017	Limited liability enterprise
PL_1	PL	2018	Limited liability enterprise
PL_1	PL	2019	Limited liability enterprise
PL_1	PL	2020	Limited liability enterprise
PL_1	PL	2021	Limited liability enterprise
PL_1	PL	2022	Limited liability enterprise
PL_2	PL	2010	"Partnership, co-operatives, associations, etc."
PL_2	PL	2011	"Partnership, co-operatives, associations, etc."
PL_2	PL	2012	"Partnership, co-operatives, associations, etc."
PL_2	PL	2013	"Partnership, co-operatives, associations, etc."
PL_2	PL	2014	"Partnership, co-operatives, associations, etc."
PL_2	PL	2015	"Partnership, co-operatives, associations, etc."
PL_2	PL	2016	"Partnership, co-operatives, associations, etc."
PL_2	PL	2017	"Partnership, co-operatives, associations, etc."
PL_2	PL	2018	"Partnership, co-operatives, associations, etc."
PL_2	PL	2019	"Partnership, co-operatives, associations, etc."
PL_2	PL	2020	"Partnership, co-operatives, associations, etc."
PL_2	PL	2021	"Partnership, co-operatives, associations, etc."
PL_2	PL	2022	"Partnership, co-operatives, associations, etc."
PL_3	PL	2010	"Partnership, co-operatives, associations, etc."
PL_3	PL	2011	"Partnership, co-operatives, associations, etc."
PL_3	PL	2012	"Partnership, co-operatives, associations, etc."
PL_3	PL	2013	"Partnership, co-operatives, associations, etc."
PL_3	PL	2014	"Partnership, co-operatives, associations, etc."
PL_3	PL	2015	"Partnership, co-operatives, associations, etc."
PL_3	PL	2016	"Partnership, co-operatives, associations, etc."
PL_3	PL	2017	"Partnership, co-operatives, associations, etc."
PL_3	PL	2018	"Partnership, co-operatives, associations, etc."
PL_3	PL	2019	"Partnership, co-operatives, associations, etc."
PL_3	PL	2020	"Partnership, co-operatives, associations, etc."
PL_3	PL	2021	"Partnership, co-operatives, associations, etc."
PL_3	PL	2022	"Partnership, co-operatives, associations, etc."
PL_4	PL	2010	Sole proprietorship
PL_4	PL	2011	Sole proprietorship
PL_4	PL	2012	Sole proprietorship
PL_4	PL	2013	Sole proprietorship
PL_4	PL	2014	Sole proprietorship
PL_4	PL	2015	Sole proprietorship
PL_4	PL	2016	Sole proprietorship
PL_4	PL	2017	Sole proprietorship
PL_4	PL	2018	Sole proprietorship
PL_4	PL	2019	Sole proprietorship
PL_4	PL	2020	Sole proprietorship
PL_4	PL	2021	Sole proprietorship
PL_4	PL	2022	Sole proprietorship
PL_5	PL	2010	Limited liability enterprise
PL_5	PL	2011	Limited liability enterprise
PL_5	PL	2012	Limited liability enterprise
PL_5	PL	2013	Limited liability enterprise
PL_5	PL	2014	Limited liability enterprise
PL_5	PL	2015	Limited liability enterprise
PL_5	PL	2016	Limited liability enterprise
PL_5	PL	2017	Limited liability enterprise
PL_5	PL	2018	Limited liability enterprise
PL_5	PL	2019	Limited liability enterprise
PL_5	PL	2020	Limited liability enterprise
PL_5	PL	2021	Limited liability enterprise
PL_5	PL	2022	Limited liability enterprise
PL_6	PL	2010	"Partnership, co-operatives, associations, etc."
PL_6	PL	2011	"Partnership, co-operatives, associations, etc."
PL_6	PL	2012	"Partnership, co-operatives, associations, etc."
PL_6	PL	2013	"Partnership, co-operatives, associations, etc."
PL_6	PL	2014	"Partnership, co-operatives, associations, etc."
PL_6	PL	2015	"Partnership, co-operatives, associations, etc."
PL_6	PL	2016	"Partnership, co-operatives, associations, etc."
PL_6	PL	2017	"Partnership, co-operatives, associations, etc."
PL_6	PL	2018	"Partnership, co-operatives, associations, etc."
PL_6	PL	2019	"Partnership, co-operatives, associations, etc."
PL_6	PL	2020	"Partnership, co-operatives, associations, etc."
PL_6	PL	2021	"Partnership, co-operatives, associations, etc."
PL_6	PL	2022	"Partnership, co-operatives, associations, etc."
PL_7	PL	2010	"Partnership, co-operatives, associations, etc."
PL_7	PL	2011	"Partnership, co-operatives, associations, etc."
PL_7	PL	2012	"Partnership, co-operatives, associations, etc."
PL_7	PL	2013	"Partnership, co-operatives, associations, etc."
PL_7	PL	2014	"Partnership, co-operatives, associations, etc."
PL_7	PL	2015	"Partnership, co-operatives, associations, etc."
PL_7	PL	2016	"Partnership, co-operatives, associations, etc."
PL_7	PL	2017	"Partnership, co-operatives, associations, etc."
PL_7	PL	2018	"Partnership, co-operatives, associations, etc."
PL_7	PL	2019	"Partnership, co-operatives, associations, etc."
PL_7	PL	2020	"Partnership, co-operatives, associations, etc."
PL_7	PL	2021	"Partnership, co-operatives, associations, etc."
PL_7	PL	2022	"Partnership, co-operatives, associations, etc."
PL_8	PL	2010	Sole proprietorship
PL_8	PL	2011	Sole proprietorship
PL_8	PL	2012	Sole proprietorship
PL_8	PL	2013	Sole proprietorship
PL_8	PL	2014	Sole proprietorship
PL_8	PL	2015	Sole proprietorship
PL_8	PL	2016	Sole proprietorship
PL_8	PL	2017	Sole proprietorship
PL_8	PL	2018	Sole proprietorship
PL_8	PL	2019	Sole proprietorship
PL_8	PL	2020	Sole proprietorship
PL_8	PL	2021	Sole proprietorship
PL_8	PL	2022	Sole proprietorship
PT_1	PT	2010	Limited liability enterprise
PT_1	PT	2011	Limited liability enterprise
PT_1	PT	2012	Limited liability enterprise
PT_1	PT	2013	Limited liability enterprise
PT_1	PT	2014	Limited liability enterprise
PT_1	PT	2015	Limited liability enterprise
PT_1	PT	2016	Limited liability enterprise
PT_1	PT	2017	Limited liability enterprise
PT_1	PT	2018	Limited liability enterprise
PT_1	PT	2019	Limited liability enterprise
PT_1	PT	2020	Limited liability enterprise
PT_1	PT	2021	Limited liability enterprise
PT_1	PT	2022	Limited liability enterprise
PT_2	PT	2010	"Partnership, co-operatives, associations, etc."
PT_2	PT	2011	"Partnership, co-operatives, associations, etc."
PT_2	PT	2012	"Partnership, co-operatives, associations, etc."
PT_2	PT	2013	"Partnership, co-operatives, associations, etc."
PT_2	PT	2014	"Partnership, co-operatives, associations, etc."
PT_2	PT	2015	"Partnership, co-operatives, associations, etc."
PT_2	PT	2016	"Partnership, co-operatives, associations, etc."
PT_2	PT	2017	"Partnership, co-operatives, associations, etc."
PT_2	PT	2018	"Partnership, co-operatives, associations, etc."
PT_2	PT	2019	"Partnership, co-operatives, associations, etc."
PT_2	PT	2020	"Partnership, co-operatives, associations, etc."
PT_2	PT	2021	"Partnership, co-operatives, associations, etc."
PT_2	PT	2022	"Partnership, co-operatives, associations, etc."
PT_3	PT	2010	Sole proprietorship
PT_3	PT	2011	Sole proprietorship
PT_3	PT	2012	Sole proprietorship
PT_3	PT	2013	Sole proprietorship
PT_3	PT	2014	Sole proprietorship
PT_3	PT	2015	Sole proprietorship
PT_3	PT	2016	Sole proprietorship
PT_3	PT	2017	Sole proprietorship
PT_3	PT	2018	Sole proprietorship
PT_3	PT	2019	Sole proprietorship
PT_3	PT	2020	Sole proprietorship
PT_3	PT	2021	Sole proprietorship
PT_3	PT	2022	Sole proprietorship
PT_4	PT	2010	Limited liability enterprise
PT_4	PT	2011	Limited liability enterprise
PT_4	PT	2012	Limited liability enterprise
PT_4	PT	2013	Limited liability enterprise
PT_4	PT	2014	Limited liability enterprise
PT_4	PT	2015	Limited liability enterprise
PT_4	PT	2016	Limited liability enterprise
PT_4	PT	2017	Limited liability enterprise
PT_4	PT	2018	Limited liability enterprise
PT_4	PT	2019	Limited liability enterprise
PT_4	PT	2020	Limited liability enterprise
PT_4	PT	2021	Limited liability enterprise
PT_4	PT	2022	Limited liability enterprise
PT_5	PT	2010	"Partnership, co-operatives, associations, etc."
PT_5	PT	2011	"Partnership, co-operatives, associations, etc."
PT_5	PT	2012	"Partnership, co-operatives, associations, etc."
PT_5	PT	2013	"Partnership, co-operatives, associations, etc."
PT_5	PT	2014	"Partnership, co-operatives, associations, etc."
PT_5	PT	2015	"Partnership, co-operatives, associations, etc."
PT_5	PT	2016	"Partnership, co-operatives, associations, etc."
PT_5	PT	2017	"Partnership, co-operatives, associations, etc."
PT_5	PT	2018	"Partnership, co-operatives, associations, etc."
PT_5	PT	2019	"Partnership, co-operatives, associations, etc."
PT_5	PT	2020	"Partnership, co-operatives, associations, etc."
PT_5	PT	2021	"Partnership, co-operatives, associations, etc."
PT_5	PT	2022	"Partnership, co-operatives, associations, etc."
PT_6	PT	2010	Sole proprietorship
PT_6	PT	2011	Sole proprietorship
PT_6	PT	2012	Sole proprietorship
PT_6	PT	2013	Sole proprietorship
PT_6	PT	2014	Sole proprietorship
PT_6	PT	2015	Sole proprietorship
PT_6	PT	2016	Sole proprietorship
PT_6	PT	2017	Sole proprietorship
PT_6	PT	2018	Sole proprietorship
PT_6	PT	2019	Sole proprietorship
PT_6	PT	2020	Sole proprietorship
PT_6	PT	2021	Sole proprietorship
PT_6	PT	2022	Sole proprietorship
PT_1	PT	2010	Limited liability enterprise
PT_1	PT	2011	Limited liability enterprise
PT_1	PT	2012	Limited liability enterprise
PT_1	PT	2013	Limited liability enterprise
PT_1	PT	2014	Limited liability enterprise
PT_1	PT	2015	Limited liability enterprise
PT_1	PT	2016	Limited liability enterprise
PT_1	PT	2017	Limited liability enterprise
PT_1	PT	2018	Limited liability enterprise
PT_1	PT	2019	Limited liability enterprise
PT_1	PT	2020	Limited liability enterprise
PT_1	PT	2021	Limited liability enterprise
PT_1	PT	2022	Limited liability enterprise
PT_2	PT	2010	"Partnership, co-operatives, associations, etc."
PT_2	PT	2011	"Partnership, co-operatives, associations, etc."
PT_2	PT	2012	"Partnership, co-operatives, associations, etc."
PT_2	PT	2013	"Partnership, co-operatives, associations, etc."
PT_2	PT	2014	"Partnership, co-operatives, associations, etc."
PT_2	PT	2015	"Partnership, co-operatives, associations, etc."
PT_2	PT	2016	"Partnership, co-operatives, associations, etc."
PT_2	PT	2017	"Partnership, co-operatives, associations, etc."
PT_2	PT	2018	"Partnership, co-operatives, associations, etc."
PT_2	PT	2019	"Partnership, co-operatives, associations, etc."
PT_2	PT	2020	"Partnership, co-operatives, associations, etc."
PT_2	PT	2021	"Partnership, co-operatives, associations, etc."
PT_2	PT	2022	"Partnership, co-operatives, associations, etc."
PT_3	PT	2010	Sole proprietorship
PT_3	PT	2011	Sole proprietorship
PT_3	PT	2012	Sole proprietorship
PT_3	PT	2013	Sole proprietorship
PT_3	PT	2014	Sole proprietorship
PT_3	PT	2015	Sole proprietorship
PT_3	PT	2016	Sole proprietorship
PT_3	PT	2017	Sole proprietorship
PT_3	PT	2018	Sole proprietorship
PT_3	PT	2019	Sole proprietorship
PT_3	PT	2020	Sole proprietorship
PT_3	PT	2021	Sole proprietorship
PT_3	PT	2022	Sole proprietorship
PT_4	PT	2010	Limited liability enterprise
PT_4	PT	2011	Limited liability enterprise
PT_4	PT	2012	Limited liability enterprise
PT_4	PT	2013	Limited liability enterprise
PT_4	PT	2014	Limited liability enterprise
PT_4	PT	2015	Limited liability enterprise
PT_4	PT	2016	Limited liability enterprise
PT_4	PT	2017	Limited liability enterprise
PT_4	PT	2018	Limited liability enterprise
PT_4	PT	2019	Limited liability enterprise
PT_4	PT	2020	Limited liability enterprise
PT_4	PT	2021	Limited liability enterprise
PT_4	PT	2022	Limited liability enterprise
PT_5	PT	2010	"Partnership, co-operatives, associations, etc."
PT_5	PT	2011	"Partnership, co-operatives, associations, etc."
PT_5	PT	2012	"Partnership, co-operatives, associations, etc."
PT_5	PT	2013	"Partnership, co-operatives, associations, etc."
PT_5	PT	2014	"Partnership, co-operatives, associations, etc."
PT_5	PT	2015	"Partnership, co-operatives, associations, etc."
PT_5	PT	2016	"Partnership, co-operatives, associations, etc."
PT_5	PT	2017	"Partnership, co-operatives, associations, etc."
PT_5	PT	2018	"Partnership, co-operatives, associations, etc."
PT_5	PT	2019	"Partnership, co-operatives, associations, etc."
PT_5	PT	2020	"Partnership, co-operatives, associations, etc."
PT_5	PT	2021	"Partnership, co-operatives, associations, etc."
PT_5	PT	2022	"Partnership, co-operatives, associations, etc."
PT_6	PT	2010	Sole proprietorship
PT_6	PT	2011	Sole proprietorship
PT_6	PT	2012	Sole proprietorship
PT_6	PT	2013	Sole proprietorship
PT_6	PT	2014	Sole proprietorship
PT_6	PT	2015	Sole proprietorship
PT_6	PT	2016	Sole proprietorship
PT_6	PT	2017	Sole proprietorship
PT_6	PT	2018	Sole proprietorship
PT_6	PT	2019	Sole proprietorship
PT_6	PT	2020	Sole proprietorship
PT_6	PT	2021	Sole proprietorship
PT_6	PT	2022	Sole proprietorship
RO_1	RO	2010	Limited liability enterprise
RO_1	RO	2011	Limited liability enterprise
RO_1	RO	2012	Limited liability enterprise
RO_1	RO	2013	Limited liability enterprise
RO_1	RO	2014	Limited liability enterprise
RO_1	RO	2015	Limited liability enterprise
RO_1	RO	2016	Limited liability enterprise
RO_1	RO	2017	Limited liability enterprise
RO_1	RO	2018	Limited liability enterprise
RO_1	RO	2019	Limited liability enterprise
RO_1	RO	2020	Limited liability enterprise
RO_1	RO	2021	Limited liability enterprise
RO_1	RO	2022	Limited liability enterprise
RO_2	RO	2010	"Partnership, co-operatives, associations, etc."
RO_2	RO	2011	"Partnership, co-operatives, associations, etc."
RO_2	RO	2012	"Partnership, co-operatives, associations, etc."
RO_2	RO	2013	"Partnership, co-operatives, associations, etc."
RO_2	RO	2014	"Partnership, co-operatives, associations, etc."
RO_2	RO	2015	"Partnership, co-operatives, associations, etc."
RO_2	RO	2016	"Partnership, co-operatives, associations, etc."
RO_2	RO	2017	"Partnership, co-operatives, associations, etc."
RO_2	RO	2018	"Partnership, co-operatives, associations, etc."
RO_2	RO	2019	"Partnership, co-operatives, associations, etc."
RO_2	RO	2020	"Partnership, co-operatives, associations, etc."
RO_2	RO	2021	"Partnership, co-operatives, associations, etc."
RO_2	RO	2022	"Partnership, co-operatives, associations, etc."
RO_3	RO	2010	Sole proprietorship
RO_3	RO	2011	Sole proprietorship
RO_3	RO	2012	Sole proprietorship
RO_3	RO	2013	Sole proprietorship
RO_3	RO	2014	Sole proprietorship
RO_3	RO	2015	Sole proprietorship
RO_3	RO	2016	Sole proprietorship
RO_3	RO	2017	Sole proprietorship
RO_3	RO	2018	Sole proprietorship
RO_3	RO	2019	Sole proprietorship
RO_3	RO	2020	Sole proprietorship
RO_3	RO	2021	Sole proprietorship
RO_3	RO	2022	Sole proprietorship
RO_4	RO	2010	Limited liability enterprise
RO_4	RO	2011	Limited liability enterprise
RO_4	RO	2012	Limited liability enterprise
RO_4	RO	2013	Limited liability enterprise
RO_4	RO	2014	Limited liability enterprise
RO_4	RO	2015	Limited liability enterprise
RO_4	RO	2016	Limited liability enterprise
RO_4	RO	2017	Limited liability enterprise
RO_4	RO	2018	Limited liability enterprise
RO_4	RO	2019	Limited liability enterprise
RO_4	RO	2020	Limited liability enterprise
RO_4	RO	2021	Limited liability enterprise
RO_4	RO	2022	Limited liability enterprise
RO_5	RO	2010	"Partnership, co-operatives, associations, etc."
RO_5	RO	2011	"Partnership, co-operatives, associations, etc."
RO_5	RO	2012	"Partnership, co-operatives, associations, etc."
RO_5	RO	2013	"Partnership, co-operatives, associations, etc."
RO_5	RO	2014	"Partnership, co-operatives, associations, etc."
RO_5	RO	2015	"Partnership, co-operatives, associations, etc."
RO_5	RO	2016	"Partnership, co-operatives, associations, etc."
RO_5	RO	2017	"Partnership, co-operatives, associations, etc."
RO_5	RO	2018	"Partnership, co-operatives, associations, etc."
RO_5	RO	2019	"Partnership, co-operatives, associations, etc."
RO_5	RO	2020	"Partnership, co-operatives, associations, etc."
RO_5	RO	2021	"Partnership, co-operatives, associations, etc."
RO_5	RO	2022	"Partnership, co-operatives, associations, etc."
RO_6	RO	2010	Sole proprietorship
RO_6	RO	2011	Sole proprietorship
RO_6	RO	2012	Sole proprietorship
RO_6	RO	2013	Sole proprietorship
RO_6	RO	2014	Sole proprietorship
RO_6	RO	2015	Sole proprietorship
RO_6	RO	2016	Sole proprietorship
RO_6	RO	2017	Sole proprietorship
RO_6	RO	2018	Sole proprietorship
RO_6	RO	2019	Sole proprietorship
RO_6	RO	2020	Sole proprietorship
RO_6	RO	2021	Sole proprietorship
RO_6	RO	2022	Sole proprietorship
SE_1	SE	2010	Limited liability enterprise
SE_1	SE	2011	Limited liability enterprise
SE_1	SE	2012	Limited liability enterprise
SE_1	SE	2013	Limited liability enterprise
SE_1	SE	2014	Limited liability enterprise
SE_1	SE	2015	Limited liability enterprise
SE_1	SE	2016	Limited liability enterprise
SE_1	SE	2017	Limited liability enterprise
SE_1	SE	2018	Limited liability enterprise
SE_1	SE	2019	Limited liability enterprise
SE_1	SE	2020	Limited liability enterprise
SE_1	SE	2021	Limited liability enterprise
SE_1	SE	2022	Limited liability enterprise
SE_2	SE	2010	"Partnership, co-operatives, associations, etc."
SE_2	SE	2011	"Partnership, co-operatives, associations, etc."
SE_2	SE	2012	"Partnership, co-operatives, associations, etc."
SE_2	SE	2013	"Partnership, co-operatives, associations, etc."
SE_2	SE	2014	"Partnership, co-operatives, associations, etc."
SE_2	SE	2015	"Partnership, co-operatives, associations, etc."
SE_2	SE	2016	"Partnership, co-operatives, associations, etc."
SE_2	SE	2017	"Partnership, co-operatives, associations, etc."
SE_2	SE	2018	"Partnership, co-operatives, associations, etc."
SE_2	SE	2019	"Partnership, co-operatives, associations, etc."
SE_2	SE	2020	"Partnership, co-operatives, associations, etc."
SE_2	SE	2021	"Partnership, co-operatives, associations, etc."
SE_2	SE	2022	"Partnership, co-operatives, associations, etc."
SE_3	SE	2010	Sole proprietorship
SE_3	SE	2011	Sole proprietorship
SE_3	SE	2012	Sole proprietorship
SE_3	SE	2013	Sole proprietorship
SE_3	SE	2014	Sole proprietorship
SE_3	SE	2015	Sole proprietorship
SE_3	SE	2016	Sole proprietorship
SE_3	SE	2017	Sole proprietorship
SE_3	SE	2018	Sole proprietorship
SE_3	SE	2019	Sole proprietorship
SE_3	SE	2020	Sole proprietorship
SE_3	SE	2021	Sole proprietorship
SE_3	SE	2022	Sole proprietorship
SE_4	SE	2010	Limited liability enterprise
SE_4	SE	2011	Limited liability enterprise
SE_4	SE	2012	Limited liability enterprise
SE_4	SE	2013	Limited liability enterprise
SE_4	SE	2014	Limited liability enterprise
SE_4	SE	2015	Limited liability enterprise
SE_4	SE	2016	Limited liability enterprise
SE_4	SE	2017	Limited liability enterprise
SE_4	SE	2018	Limited liability enterprise
SE_4	SE	2019	Limited liability enterprise
SE_4	SE	2020	Limited liability enterprise
SE_4	SE	2021	Limited liability enterprise
SE_4	SE	2022	Limited liability enterprise
SE_5	SE	2010	"Partnership, co-operatives, associations, etc."
SE_5	SE	2011	"Partnership, co-operatives, associations, etc."
SE_5	SE	2012	"Partnership, co-operatives, associations, etc."
SE_5	SE	2013	"Partnership, co-operatives, associations, etc."
SE_5	SE	2014	"Partnership, co-operatives, associations, etc."
SE_5	SE	2015	"Partnership, co-operatives, associations, etc."
SE_5	SE	2016	"Partnership, co-operatives, associations, etc."
SE_5	SE	2017	"Partnership, co-operatives, associations, etc."
SE_5	SE	2018	"Partnership, co-operatives, associations, etc."
SE_5	SE	2019	"Partnership, co-operatives, associations, etc."
SE_5	SE	2020	"Partnership, co-operatives, associations, etc."
SE_5	SE	2021	"Partnership, co-operatives, associations, etc."
SE_5	SE	2022	"Partnership, co-operatives, associations, etc."
SE_6	SE	2010	Sole proprietorship
SE_6	SE	2011	Sole proprietorship
SE_6	SE	2012	Sole proprietorship
SE_6	SE	2013	Sole proprietorship
SE_6	SE	2014	Sole proprietorship
SE_6	SE	2015	Sole proprietorship
SE_6	SE	2016	Sole proprietorship
SE_6	SE	2017	Sole proprietorship
SE_6	SE	2018	Sole proprietorship
SE_6	SE	2019	Sole proprietorship
SE_6	SE	2020	Sole proprietorship
SE_6	SE	2021	Sole proprietorship
SE_6	SE	2022	Sole proprietorship
SK_1	SK	2010	Limited liability enterprise
SK_1	SK	2011	Limited liability enterprise
SK_1	SK	2012	Limited liability enterprise
SK_1	SK	2013	Limited liability enterprise
SK_1	SK	2014	Limited liability enterprise
SK_1	SK	2015	Limited liability enterprise
SK_1	SK	2016	Limited liability enterprise
SK_1	SK	2017	Limited liability enterprise
SK_1	SK	2018	Limited liability enterprise
SK_1	SK	2019	Limited liability enterprise
SK_1	SK	2020	Limited liability enterprise
SK_1	SK	2021	Limited liability enterprise
SK_1	SK	2022	Limited liability enterprise
SK_2	SK	2010	"Partnership, co-operatives, associations, etc."
SK_2	SK	2011	"Partnership, co-operatives, associations, etc."
SK_2	SK	2012	"Partnership, co-operatives, associations, etc."
SK_2	SK	2013	"Partnership, co-operatives, associations, etc."
SK_2	SK	2014	"Partnership, co-operatives, associations, etc."
SK_2	SK	2015	"Partnership, co-operatives, associations, etc."
SK_2	SK	2016	"Partnership, co-operatives, associations, etc."
SK_2	SK	2017	"Partnership, co-operatives, associations, etc."
SK_2	SK	2018	"Partnership, co-operatives, associations, etc."
SK_2	SK	2019	"Partnership, co-operatives, associations, etc."
SK_2	SK	2020	"Partnership, co-operatives, associations, etc."
SK_2	SK	2021	"Partnership, co-operatives, associations, etc."
SK_2	SK	2022	"Partnership, co-operatives, associations, etc."
SK_3	SK	2010	Sole proprietorship
SK_3	SK	2011	Sole proprietorship
SK_3	SK	2012	Sole proprietorship
SK_3	SK	2013	Sole proprietorship
SK_3	SK	2014	Sole proprietorship
SK_3	SK	2015	Sole proprietorship
SK_3	SK	2016	Sole proprietorship
SK_3	SK	2017	Sole proprietorship
SK_3	SK	2018	Sole proprietorship
SK_3	SK	2019	Sole proprietorship
SK_3	SK	2020	Sole proprietorship
SK_3	SK	2021	Sole proprietorship
SK_3	SK	2022	Sole proprietorship
SK_4	SK	2010	Limited liability enterprise
SK_4	SK	2011	Limited liability enterprise
SK_4	SK	2012	Limited liability enterprise
SK_4	SK	2013	Limited liability enterprise
SK_4	SK	2014	Limited liability enterprise
SK_4	SK	2015	Limited liability enterprise
SK_4	SK	2016	Limited liability enterprise
SK_4	SK	2017	Limited liability enterprise
SK_4	SK	2018	Limited liability enterprise
SK_4	SK	2019	Limited liability enterprise
SK_4	SK	2020	Limited liability enterprise
SK_4	SK	2021	Limited liability enterprise
SK_4	SK	2022	Limited liability enterprise
SK_5	SK	2010	"Partnership, co-operatives, associations, etc."
SK_5	SK	2011	"Partnership, co-operatives, associations, etc."
SK_5	SK	2012	"Partnership, co-operatives, associations, etc."
SK_5	SK	2013	"Partnership, co-operatives, associations, etc."
SK_5	SK	2014	"Partnership, co-operatives, associations, etc."
SK_5	SK	2015	"Partnership, co-operatives, associations, etc."
SK_5	SK	2016	"Partnership, co-operatives, associations, etc."
SK_5	SK	2017	"Partnership, co-operatives, associations, etc."
SK_5	SK	2018	"Partnership, co-operatives, associations, etc."
SK_5	SK	2019	"Partnership, co-operatives, associations, etc."
SK_5	SK	2020	"Partnership, co-operatives, associations, etc."
SK_5	SK	2021	"Partnership, co-operatives, associations, etc."
SK_5	SK	2022	"Partnership, co-operatives, associations, etc."
SK_6	SK	2010	Sole proprietorship
SK_6	SK	2011	Sole proprietorship
SK_6	SK	2012	Sole proprietorship
SK_6	SK	2013	Sole proprietorship
SK_6	SK	2014	Sole proprietorship
SK_6	SK	2015	Sole proprietorship
SK_6	SK	2016	Sole proprietorship
SK_6	SK	2017	Sole proprietorship
SK_6	SK	2018	Sole proprietorship
SK_6	SK	2019	Sole proprietorship
SK_6	SK	2020	Sole proprietorship
SK_6	SK	2021	Sole proprietorship
SK_6	SK	2022	Sole proprietorship
SI_1	SI	2010	Limited liability enterprise
SI_1	SI	2011	Limited liability enterprise
SI_1	SI	2012	Limited liability enterprise
SI_1	SI	2013	Limited liability enterprise
SI_1	SI	2014	Limited liability enterprise
SI_1	SI	2015	Limited liability enterprise
SI_1	SI	2016	Limited liability enterprise
SI_1	SI	2017	Limited liability enterprise
SI_1	SI	2018	Limited liability enterprise
SI_1	SI	2019	Limited liability enterprise
SI_1	SI	2020	Limited liability enterprise
SI_1	SI	2021	Limited liability enterprise
SI_1	SI	2022	Limited liability enterprise
SI_2	SI	2010	"Partnership, co-operatives, associations, etc."
SI_2	SI	2011	"Partnership, co-operatives, associations, etc."
SI_2	SI	2012	"Partnership, co-operatives, associations, etc."
SI_2	SI	2013	"Partnership, co-operatives, associations, etc."
SI_2	SI	2014	"Partnership, co-operatives, associations, etc."
SI_2	SI	2015	"Partnership, co-operatives, associations, etc."
SI_2	SI	2016	"Partnership, co-operatives, associations, etc."
SI_2	SI	2017	"Partnership, co-operatives, associations, etc."
SI_2	SI	2018	"Partnership, co-operatives, associations, etc."
SI_2	SI	2019	"Partnership, co-operatives, associations, etc."
SI_2	SI	2020	"Partnership, co-operatives, associations, etc."
SI_2	SI	2021	"Partnership, co-operatives, associations, etc."
SI_2	SI	2022	"Partnership, co-operatives, associations, etc."
SI_3	SI	2010	Sole proprietorship
SI_3	SI	2011	Sole proprietorship
SI_3	SI	2012	Sole proprietorship
SI_3	SI	2013	Sole proprietorship
SI_3	SI	2014	Sole proprietorship
SI_3	SI	2015	Sole proprietorship
SI_3	SI	2016	Sole proprietorship
SI_3	SI	2017	Sole proprietorship
SI_3	SI	2018	Sole proprietorship
SI_3	SI	2019	Sole proprietorship
SI_3	SI	2020	Sole proprietorship
SI_3	SI	2021	Sole proprietorship
SI_3	SI	2022	Sole proprietorship
SI_4	SI	2010	Limited liability enterprise
SI_4	SI	2011	Limited liability enterprise
SI_4	SI	2012	Limited liability enterprise
SI_4	SI	2013	Limited liability enterprise
SI_4	SI	2014	Limited liability enterprise
SI_4	SI	2015	Limited liability enterprise
SI_4	SI	2016	Limited liability enterprise
SI_4	SI	2017	Limited liability enterprise
SI_4	SI	2018	Limited liability enterprise
